Source,Year,Issue,Name,Con,Dept,Author,Lang,Type,ciphertext,plaintext
Russ Atkinson,1978,2,MA78,P02,P,FUNBUG,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P03,P,FLORDELIS,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P04,P,B. NATURAL,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P05,P,STEVE,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P06,P,EDNASANDE,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P07,P,CAVALIER,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P08,P,ARCANUM,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P09,P,BACEDI,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,P10,P,DENDAI,Eng,Patristocrat,,
Russ Atkinson,1978,2,MA78,UNK07,S,DAN SURR,Eng,UNKNOWN,,
Russ Atkinson,1978,2,MA78,X01,X,VAYISS MIR,Por,Aristocrat,,
Russ Atkinson,1978,2,MA78,X02,X,MACHIAVELLI,Dut,Aristocrat,,
Russ Atkinson,1978,2,MA78,X03,X,GEMINATOR,Ger,Aristocrat,,
Russ Atkinson,1978,2,MA78,X04,X,HANO,Lat,Aristocrat,,
Russ Atkinson,1978,2,MA78,X05,X,BUNYIP,Esp,Aristocrat,,
Russ Atkinson,1978,2,MA78,X06,X,FIDDLE,Dut,Aristocrat,,
Russ Atkinson,1978,2,MA78,X07,X,BOURBAKI,Por,Aristocrat,,
Russ Atkinson,1978,2,MA78,X08,X,LE CRAPAUD,Fre,Aristocrat,,
Russ Atkinson,1978,2,MA78,X09,X,DENDAI,Dut,Aristocrat,,
Russ Atkinson,1978,2,MA78,X10,X,D. STRASSE,Ita,Aristocrat,,
Russ Atkinson,1978,2,MA78,X11,X,CODEX,Fre,Aristocrat,,
Russ Atkinson,1978,2,MA78,X12,X,YO TAMBIEN,Spa,Aristocrat,,
Russ Atkinson,1978,2,MA78,XS1,S,HANO,Swe,Patristocrat,,
Russ Atkinson,1978,2,MA78,XS2,S,DENDAI,Unk,6x6 Bifid,,
Russ Atkinson,1978,3,MJ78,A01,A,GEMINATOR,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A02,A,FLORDELIS,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A03,A,RHO CHI,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A04,A,HY TIDE,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A05,A,STAR SPOWLSE,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A06,A,HANO,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A07,A,LIFER,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A08,A,TUTU,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A09,A,DEPO,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A10,A,JONILA,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A11,A,D. STRASSE,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A12,A,MOTOR,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A13,A,VAYISS MIR,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A14,A,FUNBUG,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A15,A,LE CRAPAUD,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A16,A,MORDASHKA,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A17,A,GIZMO,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A18,A,KOSHKA,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A19,A,EMARR,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A20,A,OZ,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A21,A,B. NATURAL,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A22,A,MR. CODE,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A23,A,CODEX,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A24,A,BACEDI,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,A25,A,NEON,Eng,Aristocrat,,
Russ Atkinson,1978,3,MJ78,C01,C,ARCANUM,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C02,C,EDNASANDE,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C03,C,RHO CHI,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C04,C,DYETI,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C05,C,ZANAC,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C06,C,AMOS,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C07,C,UNKNOWN,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C08,C,YO TAMBIEN,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C09,C,CANZA,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C10,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C11,C,CODEX,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,C12,C,FIRE-O,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,CS1,S,HANO,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,CS2,S,CROTALUS,Eng,Cryptarithm,,
Russ Atkinson,1978,3,MJ78,E01,E,ZER-O,Eng,Railfence,,
Russ Atkinson,1978,3,MJ78,E02,E,MR. CODE,Eng,Key Phrase,,
Russ Atkinson,1978,3,MJ78,E03,E,TRYETGIN,Eng,CC Tramp,,
Russ Atkinson,1978,3,MJ78,E04,E,LIFER,Eng,Homophonic,,
Russ Atkinson,1978,3,MJ78,E05,E,RIG R. MORTIS,Eng,Vigenere,,
Russ Atkinson,1978,3,MJ78,E06,E,B. NATURAL,Eng,Amsco,,
Russ Atkinson,1978,3,MJ78,E07,E,BOATTAIL,Eng,Tridigital,,
Russ Atkinson,1978,3,MJ78,E08,E,NEON,Eng,Vig Autokey,,
Russ Atkinson,1978,3,MJ78,E09,E,SOUPY,Eng,Frac Morse,,
Russ Atkinson,1978,3,MJ78,E10,E,ZANAC,Eng,Playfair,,
Russ Atkinson,1978,3,MJ78,E11,E,KOSHKA,Eng,Bifid,,
Russ Atkinson,1978,3,MJ78,E12,E,HANO,Eng,Phillips,,
Russ Atkinson,1978,3,MJ78,E13,E,MOTOR,Eng,Myszkowski,,
Russ Atkinson,1978,3,MJ78,E14,E,MACHIAVELLI,Eng,Bazeries,,
Russ Atkinson,1978,3,MJ78,E15,E,KOSTY,Eng,Ragbaby,,
Russ Atkinson,1978,3,MJ78,E16,E,D. STRASSE,Eng,Gromark,,
Russ Atkinson,1978,3,MJ78,E17,E,BICK,Eng,Grandpre,,
Russ Atkinson,1978,3,MJ78,E18,E,OZ,Eng,Pollux,,
Russ Atkinson,1978,3,MJ78,E19,E,BaRGe,Eng,Tri-square,,
Russ Atkinson,1978,3,MJ78,E20,E,LE CRAPAUD,Eng,Ser Playfair,,
Russ Atkinson,1978,3,MJ78,E21,E,EMARR,Eng,6x6 Bifid,,
Russ Atkinson,1978,3,MJ78,E22,E,GIZMO,Eng,Quagmire III,,
Russ Atkinson,1978,3,MJ78,E23,E,MARSHEN,Eng,Trifid,,
Russ Atkinson,1978,3,MJ78,E24,E,ABEHERSH,Eng,Two-square,,
Russ Atkinson,1978,3,MJ78,E25,E,CODEX,Eng,Quagmire IV-m,,
Russ Atkinson,1978,3,MJ78,ESP,S,DENDAI,Eng,Swagman,,
Russ Atkinson,1978,3,MJ78,P01,P,MACHIAVELLI,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P02,P,THE MIKADO,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P03,P,NEON,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P04,P,HY TIDE,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P05,P,LE CRAPAUD,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P06,P,D. STRASSE,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P07,P,DIGIT,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P08,P,MARSHEN,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P09,P,HANO,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,P10,P,BACEDI,Eng,Patristocrat,,
Russ Atkinson,1978,3,MJ78,UNK08,S,DAN SURR,Eng,UNKNOWN,,
Russ Atkinson,1978,3,MJ78,X01,X,FUNBUG,Fre,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X02,X,MARSHEN,Ita,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X03,X,FLORDELIS,Ger,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X04,X,VAYISS MIR,Int,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X05,X,MACHIAVELLI,Por,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X06,X,DENDAI,Dan,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X07,X,CODEX,Fre,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X08,X,D. STRASSE,Dut,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X09,X,YO TAMBIEN,Spa,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X10,X,GEMINATOR,Ger,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X11,X,HANO,Fre,Aristocrat,,
Russ Atkinson,1978,3,MJ78,X12,X,ARCANUM,Lat,Aristocrat,,
Russ Atkinson,1978,3,MJ78,XS1,S,DENDAI,Fla,Aristocrat,,
Russ Atkinson,1978,3,MJ78,XS2,S,LE CRAPAUD,Unk,Aristocrat,,
Russ Atkinson,1978,6,ND78,A01,A,RO,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A02,A,GAD,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A03,A,SPINNER,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A04,A,STILPO,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A05,A,GEMINATOR,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A06,A,LIFER,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A07,A,GIZMO,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A08,A,TUTU,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A09,A,BIG RED,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A10,A,RHO CHI,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A11,A,FIDDLE,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A12,A,YO TAMBIEN,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A13,A,JONILA,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A14,A,STAR SPOWLSE,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A15,A,VAYISS MIR,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A16,A,ZANAC,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A17,A,HY TIDE,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A18,A,PYTHON,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A19,A,EDNASANDE,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A20,A,PETROUSHKA,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A21,A,NEON,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A22,A,DENDAI,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A23,A,SWISS,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A24,A,CODEX,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,A25,A,EUREKA,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,AC166,S,GIZMO,Eng,Bazeries,,
Russ Atkinson,1978,6,ND78,AC167,S,ISLANDER,Eng,Frac Morse,,
Russ Atkinson,1978,6,ND78,AC168,S,TRYETGIN,Eng,Bifid,,
Russ Atkinson,1978,6,ND78,C01,C,EDNASANDE,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C02,C,HANO,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C03,C,ARCANUM,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C04,C,D. STRASSE,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C05,C,LE CRAPAUD,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C06,C,CANZA,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C07,C,BACEDI,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C08,C,BOATTAIL,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C09,C,YO TAMBIEN,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C10,C,LI'L GAMIN,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C11,C,MOTOR,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,C12,C,THE RAT,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,CC01,S,VAYISS MIR,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,CC02,S,DOUBLE DENDAI,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,CC03,S,NEON,Eng,Ragbaby,,
Russ Atkinson,1978,6,ND78,CC04,S,MARSHEN,Spa,Quagmire II,,
Russ Atkinson,1978,6,ND78,CC05,S,MACHIAVELLI,Eng,Myszkowski,,
Russ Atkinson,1978,6,ND78,CC06,S,LE CRAPAUD,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,CC07,S,YO TAMBIEN,Spa,Aristocrat,,
Russ Atkinson,1978,6,ND78,CC08,S,HANO,Eng,Playfair,,
Russ Atkinson,1978,6,ND78,CC09,S,NOCRED,Eng,Aristocrat,,
Russ Atkinson,1978,6,ND78,CC10,S,D. STRASSE,Eng,Bifid,,
Russ Atkinson,1978,6,ND78,CC11,S,DENDAI,Eng,Key Phrase,,
Russ Atkinson,1978,6,ND78,CSP,S,FIRE-O,Eng,Cryptarithm,,
Russ Atkinson,1978,6,ND78,E01,E,ZANAC,Eng,Railfence,,
Russ Atkinson,1978,6,ND78,E02,E,MR. CODE,Eng,Key Phrase,,
Russ Atkinson,1978,6,ND78,E03,E,BARBARA,Eng,Route Tramp,,
Russ Atkinson,1978,6,ND78,E04,E,ARCANUM,Eng,Nihilist Tramp,,
Russ Atkinson,1978,6,ND78,E05,E,TRYETGIN,Eng,Porta,,
Russ Atkinson,1978,6,ND78,E06,E,GIZMO,Eng,Morbit,,
Russ Atkinson,1978,6,ND78,E07,E,RED HERRING,Eng,Amsco,,
Russ Atkinson,1978,6,ND78,E08,E,FIDDLE,Eng,Baconian,,
Russ Atkinson,1978,6,ND78,E09,E,LIFER,Eng,Beaufort,,
Russ Atkinson,1978,6,ND78,E10,E,ALOHA,Eng,Checkerboard,,
Russ Atkinson,1978,6,ND78,E11,E,OZ,Eng,Phillips,,
Russ Atkinson,1978,6,ND78,E12,E,BOATTAIL,Eng,IC Tramp,,
Russ Atkinson,1978,6,ND78,E13,E,B. NATURAL,Eng,Frac Morse,,
Russ Atkinson,1978,6,ND78,E14,E,HANO,Eng,Myszkowski,,
Russ Atkinson,1978,6,ND78,E15,E,D. STRASSE,Eng,Foursquare,,
Russ Atkinson,1978,6,ND78,E16,E,NEON,Eng,Ragbaby,,
Russ Atkinson,1978,6,ND78,E17,E,ZER-O,Eng,Bifid,,
Russ Atkinson,1978,6,ND78,E18,E,STILPO,Eng,Playfair,,
Russ Atkinson,1978,6,ND78,E19,E,BACEDI,Eng,Grille,,
Russ Atkinson,1978,6,ND78,E20,E,LE CRAPAUD,Eng,Bazeries,,
Russ Atkinson,1978,6,ND78,E21,E,CRUX,Eng,Twin Bifids,,
Russ Atkinson,1978,6,ND78,E22,E,KOSTY,Eng,Quagmire III,,
Russ Atkinson,1978,6,ND78,E23,E,ABEHERSH,Eng,Tri-square,,
Russ Atkinson,1978,6,ND78,E24,E,CODEX,Eng,Trifid,,
Russ Atkinson,1978,6,ND78,E25,E,RIG R. MORTIS,Eng,Quagmire IV,,
Russ Atkinson,1978,6,ND78,E26,E,YO TAMBIEN,Eng,Conj Mat Bifid,,
Russ Atkinson,1978,6,ND78,P01,P,LE CRAPAUD,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P02,P,SCRYER,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P03,P,MR. CODE,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P04,P,HANO,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P05,P,D. STRASSE,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P06,P,MOTOR,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P07,P,FUNBUG,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P08,P,FLORDELIS,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P09,P,CODEX,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,P10,P,DENDAI,Eng,Patristocrat,,
Russ Atkinson,1978,6,ND78,X01,X,ZVI,Fre,Aristocrat,,
Russ Atkinson,1978,6,ND78,X02,X,FIDDLE,Lat,Aristocrat,,
Russ Atkinson,1978,6,ND78,X03,X,CODEX,Spa,Aristocrat,,
Russ Atkinson,1978,6,ND78,X04,X,VAYISS MIR,Por,Aristocrat,,
Russ Atkinson,1978,6,ND78,X05,X,YES,Dut,Aristocrat,,
Russ Atkinson,1978,6,ND78,X06,X,SCRYER,Esp,Aristocrat,,
Russ Atkinson,1978,6,ND78,X07,X,LE CRAPAUD,Ita,Aristocrat,,
Russ Atkinson,1978,6,ND78,X08,X,D. STRASSE,Ger,Aristocrat,,
Russ Atkinson,1978,6,ND78,X09,X,DENDAI,Lat,Aristocrat,,
Russ Atkinson,1978,6,ND78,X10,X,YO TAMBIEN,Ita,Aristocrat,,
Russ Atkinson,1978,6,ND78,X11,X,MARSHEN,Spa,Aristocrat,,
Russ Atkinson,1978,6,ND78,X12,X,MACHIAVELLI,Fre,Aristocrat,,
Russ Atkinson,1978,6,ND78,XS1,S,HANO,Swe,Patristocrat,,
Russ Atkinson,1978,6,ND78,XS2,S,GEMINATOR,Ger,Homophonic,,
Russ Atkinson,1978,5,SO78,A01,A,LE CRAPAUD,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A02,A,BRUBACHER,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A03,A,TUTU,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A04,A,RHO CHI,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A05,A,GEMINATOR,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A06,A,MR. CODE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A07,A,HY TIDE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A08,A,ARCANUM,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A09,A,CANZA,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A10,A,GIZMO,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A11,A,FIDDLE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A12,A,RO,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A13,A,LIFER,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A14,A,FUNBUG,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A15,A,YO TAMBIEN,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A16,A,EDNASANDE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A17,A,POP SICKLE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A18,A,DEPO,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A19,A,BACEDI,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A20,A,MOTOR,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A21,A,D. STRASSE,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A22,A,NEON,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A23,A,REX OBRAJA,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A24,A,CODEX,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,A25,A,DENDAI,Eng,Aristocrat,,
Russ Atkinson,1978,5,SO78,AC163,S,ISLANDER,Eng,Grandpre,,
Russ Atkinson,1978,5,SO78,AC164,S,TRYETGIN,Eng,Phillips,,
Russ Atkinson,1978,5,SO78,AC165,S,CODEX,Eng,Quagmire IV-m,,
Russ Atkinson,1978,5,SO78,C01,C,HANO,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C02,C,W.,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C03,C,CROTALUS,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C04,C,ZANAC,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C05,C,CODEX,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C06,C,ACHAMP,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C07,C,RHO CHI,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C08,C,EDNASANDE,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C09,C,BRUBACHER,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C10,C,CANZA,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C11,C,FIRE-O,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,C12,C,FLORDELIS,Eng,Cryptarithm,,
Russ Atkinson,1978,5,SO78,Cover,S,HANO,Eng,Ornamental,,
Russ Atkinson,1978,5,SO78,E01,E,SOUPY,Eng,Railfence,,
Russ Atkinson,1978,5,SO78,E02,E,DENDAI,Eng,Key Phrase,,
Russ Atkinson,1978,5,SO78,E03,E,LIFER,Eng,CC Tramp,,
Russ Atkinson,1978,5,SO78,E04,E,ALOHA,Eng,Amsco,,
Russ Atkinson,1978,5,SO78,E05,E,ZANAC,Eng,Null,,
Russ Atkinson,1978,5,SO78,E06,E,TRYETGIN,Eng,Variant,,
Russ Atkinson,1978,5,SO78,E07,E,OZ,Eng,Portax,,
Russ Atkinson,1978,5,SO78,E08,E,MR. CODE,Eng,Myszkowski,,
Russ Atkinson,1978,5,SO78,E09,E,THE FLYING DUTC,Eng,Playfair,,
Russ Atkinson,1978,5,SO78,E10,E,D. STRASSE,Eng,Ragbaby,,
Russ Atkinson,1978,5,SO78,E11,E,HANO,Eng,Nihilist Subst,,
Russ Atkinson,1978,5,SO78,E12,E,BRUBACHER,Eng,Frac Morse,,
Russ Atkinson,1978,5,SO78,E13,E,NEON,Eng,Bifid,,
Russ Atkinson,1978,5,SO78,E14,E,BUNYIP,Eng,Swagman,,
Russ Atkinson,1978,5,SO78,E15,E,MACHIAVELLI,Eng,Gromark,,
Russ Atkinson,1978,5,SO78,E16,E,MAJOR HOOPLE,Eng,Quagmire II,,
Russ Atkinson,1978,5,SO78,E17,E,KOSTY,Eng,Nicodemus,,
Russ Atkinson,1978,5,SO78,E18,E,MARSHEN,Eng,Trifid,,
Russ Atkinson,1978,5,SO78,E19,E,RIG R. MORTIS,Eng,Ser Playfair,,
Russ Atkinson,1978,5,SO78,E20,E,MOTOR,Eng,Grandpre,,
Russ Atkinson,1978,5,SO78,E21,E,CODEX,Eng,Phillips,,
Russ Atkinson,1978,5,SO78,E22,E,ZER-O,Eng,Quagmire IV-m,,
Russ Atkinson,1978,5,SO78,E23,E,GIZMO,Eng,Tri-square,,
Russ Atkinson,1978,5,SO78,E24,E,LE CRAPAUD,Eng,Quagmire III,,
Russ Atkinson,1978,5,SO78,E25,E,YO TAMBIEN,Eng,Two-square,,
Russ Atkinson,1978,5,SO78,ESP,S,B. NATURAL,Eng,6x6 Bifid,,
Russ Atkinson,1978,5,SO78,P01,P,GIZMO,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P02,P,OCTOPUS,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P03,P,SPINNER,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P04,P,HY TIDE,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P05,P,GEMINATOR,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P06,P,CHI VALOR,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P07,P,Squadrilli,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P08,P,ARCANUM,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P09,P,CODEX,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,P10,P,BACEDI,Eng,Patristocrat,,
Russ Atkinson,1978,5,SO78,UNK09,S,DAN SURR,Eng,UNKNOWN,,
Russ Atkinson,1978,5,SO78,X01,X,MARSHEN,Ger,Aristocrat,,
Russ Atkinson,1978,5,SO78,X02,X,MR. CODE,Int,Aristocrat,,
Russ Atkinson,1978,5,SO78,X03,X,VAYISS MIR,Ita,Aristocrat,,
Russ Atkinson,1978,5,SO78,X04,X,HANO,Fre,Aristocrat,,
Russ Atkinson,1978,5,SO78,X05,X,DENDAI,Dut,Aristocrat,,
Russ Atkinson,1978,5,SO78,X06,X,MACHIAVELLI,Por,Aristocrat,,
Russ Atkinson,1978,5,SO78,X07,X,FUNBUG,Lat,Aristocrat,,
Russ Atkinson,1978,5,SO78,X08,X,FLORDELIS,Esp,Aristocrat,,
Russ Atkinson,1978,5,SO78,X09,X,YO TAMBIEN,Spa,Aristocrat,,
Russ Atkinson,1978,5,SO78,X10,X,D. STRASSE,Ger,Aristocrat,,
Russ Atkinson,1978,5,SO78,X11,X,LE CRAPAUD,Spa,Aristocrat,,
Russ Atkinson,1978,5,SO78,X12,X,CODEX,Dut,Aristocrat,,
Russ Atkinson,1978,5,SO78,XS1,S,FIDDLE,Pol,Aristocrat,,
Russ Atkinson,1978,5,SO78,XS2,S,LE CRAPAUD,Unk,Patristocrat,,
Russ Atkinson,1979,4,JA79,A01,A,MR. CODE,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A02,A,GUNG HO,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A03,A,DOLBEAR,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A04,A,BRUBACHER,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A05,A,PALEO,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A06,A,BRASSPOUNDER,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A07,A,STEVE,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A08,A,ZER-O,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A09,A,GEMINATOR,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A10,A,POP SICKLE,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A11,A,CURLY,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A12,A,EBONY,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A13,A,JACKPINE SAVAGE,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A14,A,HY TIDE,Eng,Aristocrat,,
Russ Atkinson,1979,4,JA79,A15,A,VAYISS MIR,Eng,Aristocrat,,
